 time            v(in)           v(out)         
 1.65500000e-09  5.89500000e-01  1.80408585e+00 
 1.66500000e-09  5.98500000e-01  1.80292642e+00 
 1.67500000e-09  6.07500000e-01  1.80159214e+00 
 1.68500000e-09  6.16500000e-01  1.80006801e+00 
 1.69500000e-09  6.25500000e-01  1.79869607e+00 
 1.70500000e-09  6.34500000e-01  1.79706580e+00 
 1.71500000e-09  6.43500000e-01  1.79510788e+00 
 1.72500000e-09  6.52500000e-01  1.79290350e+00 
 1.73500000e-09  6.61500000e-01  1.79039597e+00 
 1.74500000e-09  6.70500000e-01  1.78763050e+00 
 1.75500000e-09  6.79500000e-01  1.78455209e+00 
 1.76500000e-09  6.88500000e-01  1.78118530e+00 
 1.77500000e-09  6.97500000e-01  1.77747967e+00 
 1.78500000e-09  7.06500000e-01  1.77344500e+00 
 1.79500000e-09  7.15500000e-01  1.76903383e+00 
 1.80500000e-09  7.24500000e-01  1.76424332e+00 
 1.81500000e-09  7.33500000e-01  1.75902591e+00 
 1.82500000e-09  7.42500000e-01  1.75336603e+00 
 1.83500000e-09  7.51500000e-01  1.74721190e+00 
 1.84500000e-09  7.60500000e-01  1.74053290e+00 
 1.85500000e-09  7.69500000e-01  1.73326704e+00 
 1.86500000e-09  7.78500000e-01  1.72536307e+00 
 1.87500000e-09  7.87500000e-01  1.71673872e+00 
 1.88500000e-09  7.96500000e-01  1.70730984e+00 
 1.89500000e-09  8.05500000e-01  1.69695446e+00 
 1.90500000e-09  8.14500000e-01  1.68552837e+00 
 1.91500000e-09  8.23500000e-01  1.67282753e+00 
 1.92500000e-09  8.32500000e-01  1.65858357e+00 
 1.93500000e-09  8.41500000e-01  1.64240897e+00 
 1.94500000e-09  8.50500000e-01  1.62375655e+00 
 1.95500000e-09  8.59500000e-01  1.60184673e+00 
 1.96500000e-09  8.68500000e-01  1.57565827e+00 
 1.97500000e-09  8.77500000e-01  1.54425927e+00 
 1.98500000e-09  8.86500000e-01  1.50735481e+00 
 1.99500000e-09  8.95500000e-01  1.46501432e+00 
 2.00000000e-09  9.00000000e-01  1.44178563e+00 
 2.00100000e-09  9.00000000e-01  1.43583534e+00 
 2.00300000e-09  9.00000000e-01  1.42423967e+00 
 2.00700000e-09  9.00000000e-01  1.40230057e+00 
 2.01500000e-09  9.00000000e-01  1.36249147e+00 
 2.02500000e-09  9.00000000e-01  1.31927102e+00 
 2.03500000e-09  9.00000000e-01  1.28182919e+00 
 2.04500000e-09  9.00000000e-01  1.24906419e+00 
 2.05500000e-09  9.00000000e-01  1.22014099e+00 
 2.06500000e-09  9.00000000e-01  1.19450826e+00 
 2.07500000e-09  9.00000000e-01  1.17168301e+00 
 2.08500000e-09  9.00000000e-01  1.15133070e+00 
 2.09500000e-09  9.00000000e-01  1.13312846e+00 
 2.10500000e-09  9.00000000e-01  1.11684731e+00 
 2.11500000e-09  9.00000000e-01  1.10225245e+00 
 2.12500000e-09  9.00000000e-01  1.08917580e+00 
 2.13500000e-09  9.00000000e-01  1.07743836e+00 
 2.14500000e-09  9.00000000e-01  1.06691193e+00 
 2.15500000e-09  9.00000000e-01  1.05745637e+00 
 2.16500000e-09  9.00000000e-01  1.04897187e+00 
 2.17500000e-09  9.00000000e-01  1.04134698e+00 
 2.18500000e-09  9.00000000e-01  1.03450312e+00 
 2.19500000e-09  9.00000000e-01  1.02835081e+00 
 2.20500000e-09  9.00000000e-01  1.02282786e+00 
 2.21500000e-09  9.00000000e-01  1.01786195e+00 
 2.22500000e-09  9.00000000e-01  1.01340379e+00 
 2.23500000e-09  9.00000000e-01  1.00939462e+00 
 2.24500000e-09  9.00000000e-01  1.00579541e+00 
 2.25500000e-09  9.00000000e-01  1.00255821e+00 
 2.26500000e-09  9.00000000e-01  9.99652200e-01 
 2.27500000e-09  9.00000000e-01  9.97038117e-01 
 2.28500000e-09  9.00000000e-01  9.94691694e-01 
 2.29500000e-09  9.00000000e-01  9.92580667e-01 
 2.30500000e-09  9.00000000e-01  9.90686043e-01 
 2.31500000e-09  9.00000000e-01  9.88981200e-01 
 2.32500000e-09  9.00000000e-01  9.87451378e-01 
 2.33500000e-09  9.00000000e-01  9.86074527e-01 
 2.34500000e-09  9.00000000e-01  9.84839279e-01 
 2.35500000e-09  9.00000000e-01  9.83727289e-01 
 2.36500000e-09  9.00000000e-01  9.82729912e-01 
 2.37500000e-09  9.00000000e-01  9.81831812e-01 
 2.38500000e-09  9.00000000e-01  9.81026521e-01 
 2.39500000e-09  9.00000000e-01  9.80301147e-01 
 2.40500000e-09  9.00000000e-01  9.79650967e-01 
 2.41500000e-09  9.00000000e-01  9.79065084e-01 
 2.42500000e-09  9.00000000e-01  9.78540158e-01 
 2.43500000e-09  9.00000000e-01  9.78066925e-01 
 2.44500000e-09  9.00000000e-01  9.77643142e-01 
 2.45500000e-09  9.00000000e-01  9.77260883e-01 
 2.46500000e-09  9.00000000e-01  9.76918772e-01 
 2.47500000e-09  9.00000000e-01  9.76609983e-01 
 2.48500000e-09  9.00000000e-01  9.76333820e-01 
 2.49500000e-09  9.00000000e-01  9.76084365e-01 
 2.50500000e-09  9.00000000e-01  9.75861454e-01 
 2.51500000e-09  9.00000000e-01  9.75659916e-01 
 2.52500000e-09  9.00000000e-01  9.75480004e-01 
 2.53500000e-09  9.00000000e-01  9.75317166e-01 
 2.54500000e-09  9.00000000e-01  9.75171973e-01 
 2.55500000e-09  9.00000000e-01  9.75040388e-01 
 2.56500000e-09  9.00000000e-01  9.74923228e-01 
 2.57500000e-09  9.00000000e-01  9.74816886e-01 
 2.58500000e-09  9.00000000e-01  9.74722359e-01 
 2.59500000e-09  9.00000000e-01  9.74636405e-01 
 2.60500000e-09  9.00000000e-01  9.74560151e-01 
 2.61500000e-09  9.00000000e-01  9.74490663e-01 
 2.62500000e-09  9.00000000e-01  9.74429164e-01 
 2.63500000e-09  9.00000000e-01  9.74372976e-01 
 2.64500000e-09  9.00000000e-01  9.74323387e-01 
 2.65500000e-09  9.00000000e-01  9.74277943e-01 
 2.66500000e-09  9.00000000e-01  9.74237968e-01 
 2.67500000e-09  9.00000000e-01  9.74201203e-01 
 2.68500000e-09  9.00000000e-01  9.74168990e-01 
 2.69500000e-09  9.00000000e-01  9.74139235e-01 
 2.70500000e-09  9.00000000e-01  9.74113287e-01 
 2.71500000e-09  9.00000000e-01  9.74089196e-01 
 2.72500000e-09  9.00000000e-01  9.74068304e-01 
 2.73500000e-09  9.00000000e-01  9.74048790e-01 
 2.74500000e-09  9.00000000e-01  9.74031978e-01 
 2.75500000e-09  9.00000000e-01  9.74016163e-01 
 2.76500000e-09  9.00000000e-01  9.74002644e-01 
 2.77500000e-09  9.00000000e-01  9.73989816e-01 
 2.78500000e-09  9.00000000e-01  9.73978954e-01 
 2.79500000e-09  9.00000000e-01  9.73968543e-01 
 2.80500000e-09  9.00000000e-01  9.73959823e-01 
 2.81500000e-09  9.00000000e-01  9.73951365e-01 
 2.82500000e-09  9.00000000e-01  9.73944374e-01 
 2.83500000e-09  9.00000000e-01  9.73937494e-01 
 2.84500000e-09  9.00000000e-01  9.73931897e-01 
 2.85500000e-09  9.00000000e-01  9.73926294e-01 
 2.86500000e-09  9.00000000e-01  9.73921821e-01 
 2.87500000e-09  9.00000000e-01  9.73917251e-01 
 2.88500000e-09  9.00000000e-01  9.73913683e-01 
 2.89500000e-09  9.00000000e-01  9.73909949e-01 
 2.90500000e-09  9.00000000e-01  9.73907111e-01 
 2.91500000e-09  9.00000000e-01  9.73904054e-01 
 2.92500000e-09  9.00000000e-01  9.73901803e-01 
 2.93500000e-09  9.00000000e-01  9.73899294e-01 
 2.94500000e-09  9.00000000e-01  9.73897516e-01 
 2.95500000e-09  9.00000000e-01  9.73895451e-01 
 2.96500000e-09  9.00000000e-01  9.73894054e-01 
 2.97500000e-09  9.00000000e-01  9.73892349e-01 
 2.98500000e-09  9.00000000e-01  9.73891257e-01 
 2.99500000e-09  9.00000000e-01  9.73889844e-01 
 3.00500000e-09  9.00000000e-01  9.73888998e-01 
 3.01500000e-09  9.00000000e-01  9.73887823e-01 
 3.02500000e-09  9.00000000e-01  9.73887173e-01 
 3.03500000e-09  9.00000000e-01  9.73886190e-01 
 3.04500000e-09  9.00000000e-01  9.73885699e-01 
 3.05500000e-09  9.00000000e-01  9.73884873e-01 
 3.06500000e-09  9.00000000e-01  9.73884508e-01 
 3.07500000e-09  9.00000000e-01  9.73883810e-01 
 3.08500000e-09  9.00000000e-01  9.73883545e-01 
 3.09500000e-09  9.00000000e-01  9.73882952e-01 
 3.10500000e-09  9.00000000e-01  9.73882768e-01 
 3.11500000e-09  9.00000000e-01  9.73882260e-01 
 3.12500000e-09  9.00000000e-01  9.73882139e-01 
 3.13500000e-09  9.00000000e-01  9.73881701e-01 
 3.14500000e-09  9.00000000e-01  9.73881631e-01 
 3.15500000e-09  9.00000000e-01  9.73881251e-01 
 3.16500000e-09  9.00000000e-01  9.73881220e-01 
 3.17500000e-09  9.00000000e-01  9.73880887e-01 
 3.18500000e-09  9.00000000e-01  9.73880888e-01 
 3.19500000e-09  9.00000000e-01  9.73880594e-01 
 3.20500000e-09  9.00000000e-01  9.73880620e-01 
 3.21500000e-09  9.00000000e-01  9.73880358e-01 
 3.22500000e-09  9.00000000e-01  9.73880402e-01 
 3.23500000e-09  9.00000000e-01  9.73880168e-01 
 3.24500000e-09  9.00000000e-01  9.73880226e-01 
 3.25500000e-09  9.00000000e-01  9.73880015e-01 
 3.26500000e-09  9.00000000e-01  9.73880084e-01 
 3.27500000e-09  9.00000000e-01  9.73879891e-01 
 3.28500000e-09  9.00000000e-01  9.73879969e-01 
 3.29500000e-09  9.00000000e-01  9.73879792e-01 
 3.30500000e-09  9.00000000e-01  9.73879875e-01 
 3.31500000e-09  9.00000000e-01  9.73879712e-01 
 3.32500000e-09  9.00000000e-01  9.73879799e-01 
 3.33500000e-09  9.00000000e-01  9.73879648e-01 
 3.34500000e-09  9.00000000e-01  9.73879738e-01 
 3.35500000e-09  9.00000000e-01  9.73879597e-01 
 3.36500000e-09  9.00000000e-01  9.73879688e-01 
 3.37500000e-09  9.00000000e-01  9.73879555e-01 
 3.38500000e-09  9.00000000e-01  9.73879647e-01 
 3.39500000e-09  9.00000000e-01  9.73879522e-01 
 3.40500000e-09  9.00000000e-01  9.73879614e-01 
 3.41500000e-09  9.00000000e-01  9.73879496e-01 
 3.42500000e-09  9.00000000e-01  9.73879587e-01 
 3.43500000e-09  9.00000000e-01  9.73879475e-01 
 3.44500000e-09  9.00000000e-01  9.73879565e-01 
 3.45500000e-09  9.00000000e-01  9.73879458e-01 
 3.46500000e-09  9.00000000e-01  9.73879547e-01 
 3.47500000e-09  9.00000000e-01  9.73879445e-01 
 3.48500000e-09  9.00000000e-01  9.73879532e-01 
 3.49500000e-09  9.00000000e-01  9.73879434e-01 
 3.50500000e-09  9.00000000e-01  9.73879519e-01 
 3.51500000e-09  9.00000000e-01  9.73879426e-01 
 3.52500000e-09  9.00000000e-01  9.73879509e-01 
 3.53500000e-09  9.00000000e-01  9.73879420e-01 
 3.54500000e-09  9.00000000e-01  9.73879501e-01 
 3.55500000e-09  9.00000000e-01  9.73879415e-01 
 3.56500000e-09  9.00000000e-01  9.73879494e-01 
 3.57500000e-09  9.00000000e-01  9.73879411e-01 
 3.58500000e-09  9.00000000e-01  9.73879488e-01 
 3.59500000e-09  9.00000000e-01  9.73879408e-01 
 3.60500000e-09  9.00000000e-01  9.73879483e-01 
 3.61500000e-09  9.00000000e-01  9.73879406e-01 
 3.62500000e-09  9.00000000e-01  9.73879479e-01 
 3.63500000e-09  9.00000000e-01  9.73879404e-01 
 3.64500000e-09  9.00000000e-01  9.73879476e-01 
 3.65500000e-09  9.00000000e-01  9.73879403e-01 
 3.66500000e-09  9.00000000e-01  9.73879473e-01 
 3.67500000e-09  9.00000000e-01  9.73879403e-01 
 3.68500000e-09  9.00000000e-01  9.73879470e-01 
 3.69500000e-09  9.00000000e-01  9.73879402e-01 
 3.70500000e-09  9.00000000e-01  9.73879468e-01 
 3.71500000e-09  9.00000000e-01  9.73879402e-01 
 3.72500000e-09  9.00000000e-01  9.73879466e-01 
 3.73500000e-09  9.00000000e-01  9.73879402e-01 
 3.74500000e-09  9.00000000e-01  9.73879464e-01 
 3.75500000e-09  9.00000000e-01  9.73879402e-01 
 3.76500000e-09  9.00000000e-01  9.73879463e-01 
 3.77500000e-09  9.00000000e-01  9.73879402e-01 
 3.78500000e-09  9.00000000e-01  9.73879461e-01 
 3.79500000e-09  9.00000000e-01  9.73879403e-01 
 3.80500000e-09  9.00000000e-01  9.73879460e-01 
 3.81500000e-09  9.00000000e-01  9.73879403e-01 
 3.82500000e-09  9.00000000e-01  9.73879459e-01 
 3.83500000e-09  9.00000000e-01  9.73879404e-01 
 3.84500000e-09  9.00000000e-01  9.73879458e-01 
 3.85500000e-09  9.00000000e-01  9.73879404e-01 
 3.86500000e-09  9.00000000e-01  9.73879457e-01 
 3.87500000e-09  9.00000000e-01  9.73879405e-01 
 3.88500000e-09  9.00000000e-01  9.73879456e-01 
 3.89500000e-09  9.00000000e-01  9.73879405e-01 
 3.90500000e-09  9.00000000e-01  9.73879455e-01 
 3.91500000e-09  9.00000000e-01  9.73879406e-01 
 3.92500000e-09  9.00000000e-01  9.73879454e-01 
 3.93500000e-09  9.00000000e-01  9.73879406e-01 
 3.94500000e-09  9.00000000e-01  9.73879454e-01 
 3.95500000e-09  9.00000000e-01  9.73879407e-01 
 3.96500000e-09  9.00000000e-01  9.73879453e-01 
 3.97500000e-09  9.00000000e-01  9.73879407e-01 
 3.98500000e-09  9.00000000e-01  9.73879452e-01 
 3.99500000e-09  9.00000000e-01  9.73879408e-01 
 4.00000000e-09  9.00000000e-01  9.73879452e-01 
 4.00100000e-09  9.00900000e-01  9.75035945e-01 
 4.00300000e-09  9.02700000e-01  9.76863699e-01 
 4.00700000e-09  9.06300000e-01  9.78248841e-01 
 4.01500000e-09  9.13500000e-01  9.72742040e-01 
 4.02500000e-09  9.22500000e-01  9.51303226e-01 
 4.03500000e-09  9.31500000e-01  9.15124847e-01 
 4.04500000e-09  9.40500000e-01  8.65545019e-01 
 4.05500000e-09  9.49500000e-01  8.03882895e-01 
 4.06500000e-09  9.58500000e-01  7.31400390e-01 
 4.07500000e-09  9.67500000e-01  6.49576166e-01 
 4.08500000e-09  9.76500000e-01  5.60306106e-01 
 4.09500000e-09  9.85500000e-01  4.66834907e-01 
 4.10500000e-09  9.94500000e-01  3.75908498e-01 
 4.11500000e-09  1.00350000e+00  2.98524158e-01 
 4.12500000e-09  1.01250000e+00  2.40150014e-01 
 4.13500000e-09  1.02150000e+00  1.98327388e-01 
 4.14500000e-09  1.03050000e+00  1.68742103e-01 
 4.15500000e-09  1.03950000e+00  1.47517079e-01 
 4.16500000e-09  1.04850000e+00  1.31794214e-01 
 4.17500000e-09  1.05750000e+00  1.19639554e-01 
 4.18500000e-09  1.06650000e+00  1.09709576e-01 
 4.19500000e-09  1.07550000e+00  1.01233321e-01 
 4.20500000e-09  1.08450000e+00  9.37651602e-02 
 4.21500000e-09  1.09350000e+00  8.70551964e-02 
 4.22500000e-09  1.10250000e+00  8.09470044e-02 
 4.23500000e-09  1.11150000e+00  7.53454822e-02 
 4.24500000e-09  1.12050000e+00  7.01787657e-02 
 4.25500000e-09  1.12950000e+00  6.53984373e-02 
 4.26500000e-09  1.13850000e+00  6.09609029e-02 
 4.27500000e-09  1.14750000e+00  5.68353497e-02 
 4.28500000e-09  1.15650000e+00  5.29908489e-02 
 4.29500000e-09  1.16550000e+00  4.94055526e-02 
 4.30500000e-09  1.17450000e+00  4.60558910e-02 
 4.31500000e-09  1.18350000e+00  4.29255969e-02 
 4.32500000e-09  1.19250000e+00  3.99960096e-02 
 4.33500000e-09  1.20150000e+00  3.72546921e-02 
 4.34500000e-09  1.21050000e+00  3.46864881e-02 
 4.35500000e-09  1.21950000e+00  3.22817299e-02 
 4.36500000e-09  1.22850000e+00  3.00278667e-02 
 4.37500000e-09  1.23750000e+00  2.79173016e-02 
 4.38500000e-09  1.24650000e+00  2.59394750e-02 
 4.39500000e-09  1.25550000e+00  2.40883704e-02 
 4.40500000e-09  1.26450000e+00  2.23549739e-02 
 4.41500000e-09  1.27350000e+00  2.07344831e-02 
 4.42500000e-09  1.28250000e+00  1.92190863e-02 
 4.43500000e-09  1.29150000e+00  1.78049038e-02 
 4.44500000e-09  1.30050000e+00  1.64850473e-02 
 4.45500000e-09  1.30950000e+00  1.52563189e-02 
 4.46500000e-09  1.31850000e+00  1.41125212e-02 
 4.47500000e-09  1.32750000e+00  1.30509368e-02 
 4.48500000e-09  1.33650000e+00  1.20658688e-02 
 4.49500000e-09  1.34550000e+00  1.11549183e-02 
 4.50500000e-09  1.35450000e+00  1.03127416e-02 
 4.51500000e-09  1.36350000e+00  9.53713972e-03 
 4.52500000e-09  1.37250000e+00  8.82302071e-03 
 4.53500000e-09  1.38150000e+00  8.16831363e-03 
 4.54500000e-09  1.39050000e+00  7.56812416e-03 
 4.55500000e-09  1.39950000e+00  7.02048141e-03 
 4.56500000e-09  1.40850000e+00  6.52067707e-03 
 4.57500000e-09  1.41750000e+00  6.06684924e-03 
 4.58500000e-09  1.42650000e+00  5.65449516e-03 
 4.59500000e-09  1.43550000e+00  5.28189477e-03 
 4.60500000e-09  1.44450000e+00  4.94478696e-03 
 4.61500000e-09  1.45350000e+00  4.64163476e-03 
 4.62500000e-09  1.46250000e+00  4.36845643e-03 
 4.63500000e-09  1.47150000e+00  4.12393423e-03 
 4.64500000e-09  1.48050000e+00  3.90439346e-03 
 4.65500000e-09  1.48950000e+00  3.70875799e-03 
 4.66500000e-09  1.49850000e+00  3.53367209e-03 
 4.67500000e-09  1.50750000e+00  3.37830721e-03 
 4.68500000e-09  1.51650000e+00  3.23962294e-03 
 4.69500000e-09  1.52550000e+00  3.11703023e-03 
 4.70500000e-09  1.53450000e+00  3.00778886e-03 
 4.71500000e-09  1.54350000e+00  2.91153252e-03 
 4.72500000e-09  1.55250000e+00  2.82579986e-03 
 4.73500000e-09  1.56150000e+00  2.75042676e-03 
 4.74500000e-09  1.57050000e+00  2.68320803e-03 
 4.75500000e-09  1.57950000e+00  2.62416073e-03 
 4.76500000e-09  1.58850000e+00  2.57131344e-03 
 4.77500000e-09  1.59750000e+00  2.52484415e-03 
 4.78500000e-09  1.60650000e+00  2.48299317e-03 
 4.79500000e-09  1.61550000e+00  2.44607920e-03 
 4.80500000e-09  1.62450000e+00  2.41253175e-03 
 4.81500000e-09  1.63350000e+00  2.38278914e-03 
 4.82500000e-09  1.64250000e+00  2.35544653e-03 
 4.83500000e-09  1.65150000e+00  2.33103966e-03 
 4.84500000e-09  1.66050000e+00  2.30830520e-03 
 4.85500000e-09  1.66950000e+00  2.28785399e-03 
 4.86500000e-09  1.67850000e+00  2.26854055e-03 
 4.87500000e-09  1.68750000e+00  2.25102968e-03 
 4.88500000e-09  1.69650000e+00  2.23427215e-03 
 4.89500000e-09  1.70550000e+00  2.21896802e-03 
 4.90500000e-09  1.71450000e+00  2.20414565e-03 
 4.91500000e-09  1.72350000e+00  2.19052495e-03 
 4.92500000e-09  1.73250000e+00  2.17719670e-03 
 4.93500000e-09  1.74150000e+00  2.16488869e-03 
 4.94500000e-09  1.75050000e+00  2.15274231e-03 
 4.95500000e-09  1.75950000e+00  2.14148435e-03 
 4.96500000e-09  1.76850000e+00  2.13029795e-03 
 4.97500000e-09  1.77750000e+00  2.11990270e-03 
 4.98500000e-09  1.78650000e+00  2.10951699e-03 
 4.99500000e-09  1.79550000e+00  2.09984901e-03 
 5.00000000e-09  1.80000000e+00  2.09487462e-03 
 5.00100000e-09  1.80000000e+00  1.72304488e-03 
 5.00300000e-09  1.80000000e+00  1.13015258e-03 
 5.00700000e-09  1.80000000e+00  4.74953291e-04 
 5.01500000e-09  1.80000000e+00  4.51770897e-05 
 5.02500000e-09  1.80000000e+00  1.34762747e-06 
 5.03500000e-09  1.80000000e+00 -6.66906657e-07 
 5.04500000e-09  1.80000000e+00  1.79100945e-06 
 5.05500000e-09  1.80000000e+00 -4.34491877e-07 
 5.06500000e-09  1.80000000e+00  1.55427262e-06 
 5.07500000e-09  1.80000000e+00 -2.38259571e-07 
 5.08500000e-09  1.80000000e+00  1.38114441e-06 
 5.09500000e-09  1.80000000e+00 -6.99737451e-08 
 5.10500000e-09  1.80000000e+00  1.26431839e-06 
 5.11500000e-09  1.80000000e+00  3.33127818e-08 
 5.12500000e-09  1.80000000e+00  1.15876903e-06 
 5.13500000e-09  1.80000000e+00  1.14414251e-07 
 5.14500000e-09  1.80000000e+00  1.08564888e-06 
 5.15500000e-09  1.80000000e+00  1.79018731e-07 
 5.16500000e-09  1.80000000e+00  1.02656800e-06 
 5.17500000e-09  1.80000000e+00  2.31443181e-07 
 5.18500000e-09  1.80000000e+00  9.78087232e-07 
 5.19500000e-09  1.80000000e+00  2.74641357e-07 
 5.20500000e-09  1.80000000e+00  9.37702005e-07 
 5.21500000e-09  1.80000000e+00  3.10786531e-07 
 5.22500000e-09  1.80000000e+00  9.03581197e-07 
 5.23500000e-09  1.80000000e+00  3.41414906e-07 
 5.24500000e-09  1.80000000e+00  8.74395879e-07 
 5.25500000e-09  1.80000000e+00  3.67700627e-07 
 5.26500000e-09  1.80000000e+00  8.49143375e-07 
 5.27500000e-09  1.80000000e+00  3.90511637e-07 
 5.28500000e-09  1.80000000e+00  8.27073192e-07 
 5.29500000e-09  1.80000000e+00  4.10498996e-07 
 5.30500000e-09  1.80000000e+00  8.07617881e-07 
 5.31500000e-09  1.80000000e+00  4.28156548e-07 
 5.32500000e-09  1.80000000e+00  7.91441521e-07 
 5.33500000e-09  1.80000000e+00  4.44956150e-07 
 5.34500000e-09  1.80000000e+00  7.75717608e-07 
 5.35500000e-09  1.80000000e+00  4.58732896e-07 
 5.36500000e-09  1.80000000e+00  7.61609423e-07 
 5.37500000e-09  1.80000000e+00  4.71108951e-07 
 5.38500000e-09  1.80000000e+00  7.48889473e-07 
 5.39500000e-09  1.80000000e+00  4.82270732e-07 
 5.40500000e-09  1.80000000e+00  7.37383967e-07 
 5.41500000e-09  1.80000000e+00  4.92369622e-07 
 5.42500000e-09  1.80000000e+00  7.26949525e-07 
 5.43500000e-09  1.80000000e+00  5.01709265e-07 
 5.44500000e-09  1.80000000e+00  7.17467377e-07 
 5.45500000e-09  1.80000000e+00  5.10398664e-07 
 5.46500000e-09  1.80000000e+00  7.08838659e-07 
 5.47500000e-09  1.80000000e+00  5.18308505e-07 
 5.48500000e-09  1.80000000e+00  7.00977327e-07 
 5.49500000e-09  1.80000000e+00  5.25518310e-07 
 5.50500000e-09  1.80000000e+00  6.93806798e-07 
 5.51500000e-09  1.80000000e+00  5.32097325e-07 
 5.52500000e-09  1.80000000e+00  6.87259996e-07 
 5.53500000e-09  1.80000000e+00  5.38106346e-07 
 5.54500000e-09  1.80000000e+00  6.81277704e-07 
 5.55500000e-09  1.80000000e+00  5.43599145e-07 
 5.56500000e-09  1.80000000e+00  6.75807321e-07 
 5.57500000e-09  1.80000000e+00  5.45107999e-07 
 5.58500000e-09  1.80000000e+00  6.67293335e-07 
 5.59500000e-09  1.80000000e+00  5.49851567e-07 
 5.60500000e-09  1.80000000e+00  6.62801723e-07 
 5.61500000e-09  1.80000000e+00  5.54149009e-07 
 5.62500000e-09  1.80000000e+00  6.58688848e-07 
 5.63500000e-09  1.80000000e+00  5.58085802e-07 
 5.64500000e-09  1.80000000e+00  6.54920090e-07 
 5.65500000e-09  1.80000000e+00  5.61694175e-07 
 5.66500000e-09  1.80000000e+00  6.51464837e-07 
 5.67500000e-09  1.80000000e+00  5.65003225e-07 
 5.68500000e-09  1.80000000e+00  6.48295412e-07 
 5.69500000e-09  1.80000000e+00  5.68039292e-07 
 5.70500000e-09  1.80000000e+00  6.45386742e-07 
 5.71500000e-09  1.80000000e+00  5.70833266e-07 
 5.72500000e-09  1.80000000e+00  6.42710461e-07 
 5.73500000e-09  1.80000000e+00  5.73389867e-07 
 5.74500000e-09  1.80000000e+00  6.40259636e-07 
 5.75500000e-09  1.80000000e+00  5.75739656e-07 
 5.76500000e-09  1.80000000e+00  6.38006496e-07 
 5.77500000e-09  1.80000000e+00  5.77900369e-07 
 5.78500000e-09  1.80000000e+00  6.35934202e-07 
 5.79500000e-09  1.80000000e+00  5.79888101e-07 
 5.80500000e-09  1.80000000e+00  6.34027371e-07 
 5.81500000e-09  1.80000000e+00  5.81717556e-07 
 5.82500000e-09  1.80000000e+00  6.32271947e-07 
 5.83500000e-09  1.80000000e+00  5.83402172e-07 
 5.84500000e-09  1.80000000e+00  6.30654804e-07 
 5.85500000e-09  1.80000000e+00  5.84954092e-07 
 5.86500000e-09  1.80000000e+00  6.29164870e-07 
 5.87500000e-09  1.80000000e+00  5.86384800e-07 
 5.88500000e-09  1.80000000e+00  6.27790983e-07 
 5.89500000e-09  1.80000000e+00  5.87704392e-07 
 5.90500000e-09  1.80000000e+00  6.26523428e-07 
 5.91500000e-09  1.80000000e+00  5.88922219e-07 
 5.92500000e-09  1.80000000e+00  6.25353266e-07 
 5.93500000e-09  1.80000000e+00  5.90046822e-07 
 5.94500000e-09  1.80000000e+00  6.24272337e-07 
 5.95500000e-09  1.80000000e+00  5.91086004e-07 
 5.96500000e-09  1.80000000e+00  6.23273183e-07 
 5.97500000e-09  1.80000000e+00  5.92046892e-07 
 5.98500000e-09  1.80000000e+00  6.22348993e-07 
 5.99500000e-09  1.80000000e+00  5.92935994e-07 
 6.00500000e-09  1.80000000e+00  6.21493544e-07 
 6.01500000e-09  1.80000000e+00  5.93759260e-07 
 6.02500000e-09  1.80000000e+00  6.20701150e-07 
 6.03500000e-09  1.80000000e+00  5.94522126e-07 
 6.04500000e-09  1.80000000e+00  6.19966618e-07 
 6.05500000e-09  1.80000000e+00  5.95229556e-07 
 6.06500000e-09  1.80000000e+00  6.19285197e-07 
 6.07500000e-09  1.80000000e+00  5.95886091e-07 
 6.08500000e-09  1.80000000e+00  6.18652548e-07 
 6.09500000e-09  1.80000000e+00  5.96495880e-07 
 6.10500000e-09  1.80000000e+00  6.18064705e-07 
 6.11500000e-09  1.80000000e+00  5.97062718e-07 
 6.12500000e-09  1.80000000e+00  6.17518038e-07 
 6.13500000e-09  1.80000000e+00  5.97590073e-07 
 6.14500000e-09  1.80000000e+00  6.17009233e-07 
 6.15500000e-09  1.80000000e+00  5.98081118e-07 
 6.16500000e-09  1.80000000e+00  6.16535251e-07 
 6.17500000e-09  1.80000000e+00  5.98538756e-07 
 6.18500000e-09  1.80000000e+00  6.16093320e-07 
 6.19500000e-09  1.80000000e+00  5.98965641e-07 
 6.20500000e-09  1.80000000e+00  6.15680898e-07 
 6.21500000e-09  1.80000000e+00  5.99364205e-07 
 6.22500000e-09  1.80000000e+00  6.15295660e-07 
 6.23500000e-09  1.80000000e+00  5.99736671e-07 
 6.24500000e-09  1.80000000e+00  6.14935478e-07 
 6.25500000e-09  1.80000000e+00  6.00085075e-07 
 6.26500000e-09  1.80000000e+00  6.14598404e-07 
 6.27500000e-09  1.80000000e+00  6.00411284e-07 
 6.28500000e-09  1.80000000e+00  6.14282651e-07 
 6.29500000e-09  1.80000000e+00  6.00717006e-07 
 6.30500000e-09  1.80000000e+00  6.13986584e-07 
 6.31500000e-09  1.80000000e+00  6.01003807e-07 
 6.32500000e-09  1.80000000e+00  6.13708706e-07 
 6.33500000e-09  1.80000000e+00  6.01273120e-07 
 6.34500000e-09  1.80000000e+00  6.13447642e-07 
 6.35500000e-09  1.80000000e+00  6.01526263e-07 
 6.36500000e-09  1.80000000e+00  6.13202133e-07 
 6.37500000e-09  1.80000000e+00  6.01764441e-07 
